SensorID,StartTime,EndTime,Day
BanhoLamp,26006,26214,7
BanhoLamp,40584,40987,7
BanhoLamp,41031,41379,7
BanhoLamp,42921,43102,7
BanhoLamp,48861,48943,7
BanhoLamp,49438,50182,7
BanhoLamp,50964,51422,7
BanhoLamp,51611,51625,7
BanhoLamp,51797,54317,7
BanhoLamp,58036,58124,7
BanhoLamp,58417,58419,7
BanhoLamp,60436,61883,7
BanhoLamp,63124,63289,7
BanhoLamp,63290,63302,7
BanhoLamp,73425,73556,7
BanhoLamp,73570,73660,7
BanhoLamp,73706,73760,7
BanhoLamp,74689,74948,7
BanhoLamp,81522,82144,7
BanhoLamp,84243,84349,7
BanhoLamp,271,289,8
BanhoLamp,6989,7011,8
BanhoLamp,7424,7781,8
BanhoLamp,8191,10433,8
BanhoLamp,10549,10881,8
BanhoLamp,15815,15842,8
BanhoLamp,16809,16884,8
BanhoLamp,16954,17088,8
BanhoLamp,19168,19417,8
BanhoLamp,20812,20900,8
BanhoLamp,21076,21175,8
BanhoLamp,21622,21843,8
BanhoLamp,31929,31987,8
BanhoLamp,32317,32386,8
BanhoLamp,44151,45303,8
BanhoLamp,55561,56408,8
BanhoLamp,57406,57875,8
BanhoLamp,2769,2856,9
BanhoLamp,7050,7125,9
BanhoLamp,16890,16987,9
BanhoLamp,16989,16990,9
BanhoLamp,25378,25466,9
BanhoLamp,50459,51529,9
BanhoLamp,54713,54839,9
BanhoLamp,14730,14838,10
BanhoLamp,14883,15139,10
BanhoLamp,40422,41609,10
BanhoLamp,42250,42323,10
BanhoLamp,45368,46183,10
BanhoLamp,21006,21184,11
BanhoLamp,46506,46784,11
BanhoLamp,50018,50695,11
BanhoLamp,85125,85212,11
BanhoLamp,8388,8447,12
BanhoLamp,21465,21672,12
BanhoLamp,21918,22041,12
BanhoLamp,26896,27006,12
BanhoLamp,54916,55237,12
BanhoLamp,71716,71811,12
BanhoLamp,73410,73490,12
BanhoLamp,83974,84049,12
BanhoLamp,411,845,13
BanhoLamp,1277,2106,13
BanhoLamp,21344,21407,13
BanhoLamp,27128,27182,13
BanhoLamp,27210,27358,13
BanhoLamp,78766,79657,13
BanhoLamp,84859,84998,13
BanhoLamp,85035,85060,13
BanhoLamp,9989,10137,14
BanhoLamp,12044,12642,14
BanhoLamp,12652,12743,14
BanhoLamp,20593,20742,14
BanhoLamp,50634,51085,14
BanhoLamp,51215,51245,14
BanhoLamp,54186,54268,14
BanhoLamp,56432,57432,14
BanhoLamp,59125,59711,14
BanhoLamp,9738,10018,15
BanhoLamp,11562,11691,15
BanhoLamp,11876,11944,15
BanhoLamp,11952,11978,15
BanhoLamp,13119,13308,15
BanhoLamp,14265,14981,15
BanhoLamp,16974,17103,15
BanhoLamp,23134,23297,15
BanhoLamp,23602,23619,15
BanhoLamp,43682,43947,15
BanhoLamp,43945,43947,15
BanhoLamp,43993,44276,15
BanhoLamp,44250,44276,15
BanhoLamp,53284,55900,15
BanhoLamp,58407,58937,15
BanhoLamp,58971,59725,15
BanhoLamp,64695,65501,15
BanhoLamp,79785,80015,15
BanhoLamp,80528,80529,15
BanhoLamp,82209,82272,15
BanhoLamp,216,219,16
BanhoLamp,218,219,16
BanhoLamp,3732,3751,16
BanhoLamp,4839,4999,16
BanhoLamp,6024,6031,16
BanhoLamp,10321,10602,16
BanhoLamp,10818,10864,16
BanhoLamp,13212,13347,16
BanhoLamp,18653,18692,16
BanhoLamp,23507,23713,16
BanhoLamp,23759,23847,16
BanhoLamp,23876,23999,16
BanhoLamp,25947,26041,16
BanhoLamp,26077,26138,16
BanhoLamp,28891,28983,16
BanhoLamp,39931,40164,16
BanhoLamp,41025,41113,16
BanhoLamp,44151,44152,16
BanhoLamp,50009,55589,16
BanhoLamp,58314,58316,16
BanhoLamp,58365,58504,16
BanhoLamp,58719,58796,16
BanhoLamp,74093,74140,16
BanhoLamp,75179,75883,16
BanhoLamp,76166,76183,16
BanhoLamp,76266,76276,16
BanhoLamp,84120,84237,16
BanhoLamp,85685,85698,16
BanhoLamp,1962,2144,17
BanhoLamp,4545,4735,17
BanhoLamp,7273,7394,17
BanhoLamp,8486,8527,17
BanhoLamp,8587,8676,17
BanhoLamp,12037,12865,17
BanhoLamp,13600,13663,17
BanhoLamp,16029,16296,17
BanhoLamp,16500,16627,17
BanhoLamp,29663,29769,17
BanhoLamp,37595,37596,17
BanhoLamp,41995,42100,17
BanhoLamp,42902,43491,17
BanhoLamp,43619,43857,17
BanhoLamp,45543,46454,17
BanhoLamp,53121,53727,17
BanhoLamp,53770,56258,17
BanhoLamp,56665,56897,17
BanhoLamp,58132,58226,17
BanhoLamp,60707,60823,17
BanhoLamp,66042,66232,17
BanhoLamp,69272,69338,17
BanhoLamp,84858,84875,17
BanhoLamp,84860,84875,17
BanhoLamp,86294,86308,17
BanhoLamp,5175,5237,18
BanhoLamp,6165,6314,18
BanhoLamp,7542,7866,18
BanhoLamp,10738,11415,18
BanhoLamp,11797,11983,18
BanhoLamp,14418,14755,18
BanhoLamp,14779,14783,18
BanhoLamp,21011,21207,18
BanhoLamp,21014,21207,18
BanhoLamp,21239,21396,18
BanhoLamp,21685,21917,18
BanhoLamp,32160,32486,18
BanhoLamp,36196,36262,18
BanhoLamp,37157,37779,18
BanhoLamp,38627,38793,18
BanhoLamp,38629,38793,18
BanhoLamp,41669,41720,18
BanhoLamp,41792,41976,18
BanhoLamp,43411,44503,18
BanhoLamp,45787,45870,18
BanhoLamp,48047,48050,18
BanhoLamp,48049,48050,18
BanhoLamp,52013,52586,18
BanhoLamp,54647,54713,18
BanhoLamp,56748,57866,18
BanhoLamp,56751,57866,18
BanhoLamp,58142,59882,18
BanhoLamp,62912,71384,18
BanhoLamp,71933,72059,18
BanhoLamp,77144,77227,18
BanhoLamp,79437,80110,18
BanhoLamp,80355,80405,18
BanhoLamp,83461,84141,18
BanhoLamp,85564,85676,18
BanhoLamp,2440,2521,19
BanhoLamp,8744,8817,19
BanhoLamp,9268,9337,19
BanhoLamp,11056,11074,19
BanhoLamp,11815,11833,19
BanhoLamp,14654,14744,19
BanhoLamp,17429,17599,19
BanhoLamp,20495,20577,19
BanhoLamp,23516,23634,19
BanhoLamp,41567,42196,19
BanhoLamp,55327,55608,19
BanhoLamp,59728,59802,19
BanhoLamp,60738,64145,19
BanhoLamp,63192,64145,19
BanhoLamp,65599,65627,19
BanhoLamp,66439,66527,19
BanhoLamp,66441,66527,19
BanhoLamp,69494,69568,19
BanhoLamp,69875,69910,19
BanhoLamp,72752,72813,19
BanhoLamp,74022,76080,19
BanhoLamp,75701,76080,19
BanhoLamp,78359,78448,19
BanhoLamp,78819,78886,19
BanhoLamp,80729,80790,19
BanhoLamp,82032,82077,19
BanhoLamp,85864,85906,19
BanhoLamp,85965,86244,19
BanhoLamp,86246,86252,19
BanhoLamp,366,599,20
BanhoLamp,518,599,20
BanhoLamp,2394,4685,20
BanhoLamp,3765,4685,20
BanhoLamp,4621,4685,20
BanhoLamp,9904,10121,20
BanhoLamp,10702,10960,20
BanhoLamp,10704,10960,20
BanhoLamp,12499,12617,20
BanhoLamp,13949,13973,20
BanhoLamp,13952,13973,20
BanhoLamp,15392,15530,20
BanhoLamp,15555,15568,20
BanhoLamp,18927,18975,20
BanhoLamp,20989,21093,20
BanhoLamp,21094,21096,20
BanhoLamp,22655,22857,20
BanhoLamp,41234,41320,20
BanhoLamp,41931,42438,20
BanhoLamp,45583,45653,20
BanhoLamp,46144,46256,20
BanhoLamp,46333,46334,20
BanhoLamp,47563,47695,20
BanhoLamp,50506,50549,20
BanhoLamp,52057,52692,20
BanhoLamp,53506,53630,20
BanhoLamp,53636,53903,20
BanhoLamp,59372,66988,20
BanhoLamp,72950,73427,20
BanhoLamp,75610,75725,20
BanhoLamp,77229,77321,20
BanhoLamp,78740,78807,20
BanhoLamp,83437,84672,20
BanhoLamp,85028,85092,20
BanhoLamp,85284,85421,20
BanhoLamp,234,252,21
BanhoLamp,562,1242,21
BanhoLamp,1426,1429,21
BanhoLamp,2023,2160,21
BanhoLamp,8250,8366,21
BanhoLamp,11103,11175,21
BanhoLamp,11552,11654,21
BanhoLamp,12118,12230,21
BanhoLamp,13116,13315,21
BanhoLamp,13727,15559,21
BanhoLamp,15455,15559,21
BanhoLamp,15599,15817,21
BanhoLamp,19288,19356,21
BanhoLamp,40274,40573,21
BanhoLamp,43006,43174,21
BanhoLamp,44665,45010,21
BanhoLamp,46168,46718,21
BanhoLamp,47998,49180,21
BanhoLamp,52180,52249,21
BanhoLamp,58942,59021,21
BanhoLamp,59338,59414,21
BanhoLamp,59440,59501,21
BanhoLamp,61904,61990,21
BanhoLamp,72626,74456,21
BanhoLamp,82429,83020,21
BanhoLamp,83234,83416,21
BanhoLamp,83663,85504,21
BanhoLamp,2145,2174,22
BanhoLamp,3383,3464,22
BanhoLamp,4549,4638,22
BanhoLamp,7049,7082,22
BanhoLamp,11520,11769,22
BanhoLamp,12842,12980,22
BanhoLamp,17969,18045,22
BanhoLamp,18150,18571,22
BanhoLamp,39576,39831,22
BanhoLamp,40964,41038,22
BanhoLamp,41129,41211,22
BanhoLamp,42383,42461,22
BanhoLamp,42749,44326,22
BanhoLamp,43803,44326,22
BanhoLamp,56018,56095,22
BanhoLamp,57865,58585,22
BanhoLamp,65077,66291,22
BanhoLamp,66247,66291,22
BanhoLamp,75801,76688,22
BanhoLamp,76864,76867,22
BanhoLamp,77087,81727,22
BanhoLamp,81516,81727,22
BanhoLamp,82273,85704,22
BanhoLamp,84133,85704,22
BanhoLamp,776,881,23
BanhoLamp,1437,1452,23
BanhoLamp,3908,3931,23
BanhoLamp,6332,6443,23
BanhoLamp,7989,8068,23
BanhoLamp,8419,8493,23
BanhoLamp,8494,8574,23
BanhoLamp,8565,8574,23
BanhoLamp,15211,15297,23
BanhoLamp,15325,15423,23
BanhoLamp,16974,17033,23
BanhoLamp,18226,18366,23
BanhoLamp,38718,38996,23
BanhoLamp,38720,38996,23
BanhoLamp,43708,43709,23
BanhoLamp,44233,44420,23
BanhoLamp,45262,46274,23
BanhoLamp,47736,47852,23
BanhoLamp,47990,47992,23
BanhoLamp,47996,48259,23
BanhoLamp,69284,74977,23
BanhoLamp,75461,75552,23
BanhoLamp,75838,76179,23
BanhoLamp,75840,76179,23
BanhoLamp,75870,76179,23
BanhoLamp,77544,85837,23
BanhoLamp,85626,85837,23
BanhoLamp,2682,3249,24
BanhoLamp,4050,4167,24
BanhoLamp,4415,4492,24
BanhoLamp,11034,11098,24
BanhoLamp,11603,11712,24
BanhoLamp,12334,12344,24
BanhoLamp,13466,13475,24
BanhoLamp,15349,15470,24
BanhoLamp,15831,16096,24
BanhoLamp,18327,18480,24
BanhoLamp,44770,44827,24
BanhoLamp,44924,45188,24
BanhoLamp,45475,45476,24
BanhoLamp,46737,47549,24
BanhoLamp,51394,51443,24
BanhoLamp,53647,54834,24
BanhoLamp,54859,54860,24
BanhoLamp,56578,58424,24
BanhoLamp,58977,58979,24
BanhoLamp,60495,60601,24
BanhoLamp,69997,70004,24
BanhoLamp,70951,71085,24
BanhoLamp,73134,73199,24
BanhoLamp,73580,73646,24
BanhoLamp,75664,76227,24
BanhoLamp,1601,1665,25
BanhoLamp,3809,4154,25
BanhoLamp,7671,12796,25
BanhoLamp,12741,12796,25
BanhoLamp,14235,14438,25
BanhoLamp,16265,16588,25
BanhoLamp,17196,17228,25
BanhoLamp,17198,17228,25
BanhoLamp,24525,24629,25
BanhoLamp,44842,45045,25
BanhoLamp,49356,49358,25
BanhoLamp,54449,54812,25
BanhoLamp,55847,55921,25
BanhoLamp,56996,57042,25
BanhoLamp,60438,60446,25
BanhoLamp,60520,60625,25
BanhoLamp,63531,65379,25
BanhoLamp,71416,72043,25
BanhoLamp,77466,77513,25
BanhoLamp,81532,82851,25
BanhoLamp,84122,84154,25
BanhoLamp,1148,1378,26
BanhoLamp,8205,10058,26
BanhoLamp,10060,10799,26
BanhoLamp,11512,11535,26
BanhoLamp,11608,11677,26
BanhoLamp,13398,13497,26
BanhoLamp,14014,14146,26
BanhoLamp,14581,14729,26
BanhoLamp,19062,19130,26
BanhoLamp,28939,29066,26
BanhoLamp,43048,43424,26
BanhoLamp,45829,46216,26
BanhoLamp,51929,53103,26
BanhoLamp,54407,54630,26
BanhoLamp,54644,54722,26
BanhoLamp,54728,54776,26
BanhoLamp,55621,56201,26
BanhoLamp,62041,62087,26
BanhoLamp,62297,63920,26
BanhoLamp,64670,64757,26
BanhoLamp,66534,67130,26
BanhoLamp,68116,68151,26
BanhoLamp,70579,71145,26
BanhoLamp,72286,72399,26
BanhoLamp,72572,72761,26
BanhoLamp,8260,8526,27
BanhoLamp,8762,9674,27
BanhoLamp,11575,11587,27
BanhoLamp,11919,11984,27
BanhoLamp,20597,20656,27
BanhoLamp,20842,21042,27
BanhoLamp,27673,27757,27
BanhoLamp,32193,32258,27
BanhoLamp,45335,45409,27
BanhoLamp,47622,47712,27
BanhoLamp,48804,49282,27
BanhoLamp,53856,55711,27
BanhoLamp,56058,56321,27
BanhoLamp,58822,58958,27
BanhoLamp,60045,60117,27
BanhoLamp,70282,70871,27
BanhoLamp,73787,73850,27
BanhoLamp,78761,78823,27
BanhoLamp,83539,83615,27
BanhoLamp,85805,85978,27
BanhoLamp,477,991,28
BanhoLamp,3228,3312,28
BanhoLamp,4124,4265,28
BanhoLamp,4609,4641,28
BanhoLamp,6221,6254,28
BanhoLamp,13890,14180,28
BanhoLamp,14301,14431,28
BanhoLamp,21625,21672,28
BanhoLamp,40053,40391,28
BanhoLamp,41984,43295,28
BanhoLamp,43293,43295,28
BanhoLamp,56377,58210,28
BanhoLamp,58211,59171,28
BanhoLamp,64950,65009,28
BanhoLamp,77656,78348,28
BanhoLamp,80813,80939,28
BanhoLamp,81456,81633,28
BanhoLamp,84188,84806,28
BanhoLamp,84812,84826,28
BanhoLamp,84934,84949,28
BanhoLamp,85119,85164,28
BanhoLamp,85600,85747,28
BanhoLamp,3793,3814,29
BanhoLamp,7015,7083,29
BanhoLamp,11692,13528,29
BanhoLamp,14668,14804,29
BanhoLamp,43114,43581,29
BanhoLamp,45331,45437,29
BanhoLamp,49247,49248,29
BanhoLamp,50979,51195,29
BanhoLamp,51274,51276,29
BanhoLamp,53577,53751,29
BanhoLamp,58450,60283,29
BanhoLamp,60289,61183,29
BanhoLamp,61829,61904,29
BanhoLamp,71727,71840,29
BanhoLamp,74082,74889,29
BanhoLamp,77813,78406,29
BanhoLamp,78950,78959,29
BanhoLamp,84484,84510,29
BanhoLamp,2034,2132,30
BanhoLamp,4366,4477,30
BanhoLamp,6505,6561,30
BanhoLamp,8139,8233,30
BanhoLamp,11987,12336,30
BanhoLamp,12662,12843,30
BanhoLamp,14261,14385,30
BanhoLamp,14465,14927,30
BanhoLamp,26767,26838,30
BanhoLamp,31301,31336,30
BanhoLamp,31963,32030,30
BanhoLamp,32047,32141,30
BanhoLamp,32314,32464,30
BanhoLamp,32749,32981,30
BanhoLamp,33191,33615,30
BanhoLamp,44656,44658,30
BanhoLamp,45740,45741,30
BanhoLamp,53297,53301,30
BanhoLamp,56621,56686,30
BanhoLamp,56906,57366,30
BanhoLamp,57751,57904,30
BanhoLamp,66110,67077,30
BanhoLamp,70057,70185,30
BanhoLamp,75865,75975,30
BanhoLamp,77843,79693,30
BanhoLamp,79697,80569,30
BanhoLamp,80689,81586,30
BanhoLamp,3113,3328,31
BanhoLamp,3396,3480,31
BanhoLamp,4097,4120,31
BanhoLamp,5392,5610,31
BanhoLamp,8123,8184,31
BanhoLamp,10519,11054,31
BanhoLamp,12776,12895,31
BanhoLamp,12943,13073,31
BanhoLamp,41979,41980,31
BanhoLamp,44859,46709,31
BanhoLamp,46940,47201,31
BanhoLamp,47661,48498,31
BanhoLamp,52426,52881,31
BanhoLamp,55966,56101,31
BanhoLamp,57940,58608,31
BanhoLamp,59138,59368,31
BanhoLamp,64494,66372,31
BanhoLamp,69835,69903,31
BanhoLamp,71451,71502,31
BanhoLamp,76195,76313,31
BanhoLamp,77640,78329,31
BanhoLamp,79052,79054,31
BanhoLamp,79056,79101,31
BanhoLamp,85961,86036,31
CorredorLamp,6548,8805,1
CorredorLamp,8247,8805,1
CorredorLamp,13452,13724,1
CorredorLamp,14328,14490,1
CorredorLamp,8442,9149,2
CorredorLamp,9295,9328,2
CorredorLamp,31833,31898,2
CorredorLamp,50071,50134,2
CorredorLamp,78307,79828,2
CorredorLamp,84980,85349,2
CorredorLamp,9309,10818,3
CorredorLamp,77215,77251,3
CorredorLamp,79637,79732,3
CorredorLamp,2974,4671,4
CorredorLamp,6592,6621,4
CorredorLamp,6885,7082,4
CorredorLamp,6891,7082,4
CorredorLamp,8193,9156,4
CorredorLamp,9432,9457,4
CorredorLamp,18457,18575,4
CorredorLamp,21735,22010,4
CorredorLamp,21740,22010,4
CorredorLamp,31382,31412,4
CorredorLamp,33472,34726,4
CorredorLamp,34727,34729,4
CorredorLamp,75825,75991,4
CorredorLamp,77573,82713,4
CorredorLamp,3751,5362,5
CorredorLamp,9030,9158,5
CorredorLamp,12755,14460,5
CorredorLamp,17938,17982,5
CorredorLamp,18232,18247,5
CorredorLamp,76475,77539,5
CorredorLamp,6828,77539,5
CorredorLamp,14100,77539,5
CorredorLamp,28104,28314,6
CorredorLamp,83024,83127,7
CorredorLamp,83730,86139,7
CorredorLamp,532,3289,8
CorredorLamp,6092,6999,8
CorredorLamp,7457,7466,8
CorredorLamp,8725,9225,8
CorredorLamp,9299,11987,8
CorredorLamp,64158,64161,8
CorredorLamp,79352,79359,8
CorredorLamp,79354,79359,8
CorredorLamp,80580,80912,8
CorredorLamp,84161,84986,8
CorredorLamp,5904,6754,9
CorredorLamp,7122,8867,9
CorredorLamp,9152,11965,9
CorredorLamp,17131,17317,9
CorredorLamp,79780,80836,9
CorredorLamp,79782,80836,9
CorredorLamp,83495,83573,9
CorredorLamp,84357,86360,9
CorredorLamp,415,1430,10
CorredorLamp,8628,9088,10
CorredorLamp,10135,11475,10
CorredorLamp,12481,12482,10
CorredorLamp,13469,14813,10
CorredorLamp,19602,19648,10
CorredorLamp,77074,77766,10
CorredorLamp,81293,82050,10
CorredorLamp,83645,83765,10
CorredorLamp,1371,3073,11
CorredorLamp,2167,3073,11
CorredorLamp,14997,15672,11
CorredorLamp,15821,15881,11
CorredorLamp,78976,79026,11
CorredorLamp,80433,80518,11
CorredorLamp,83534,84400,11
CorredorLamp,196,197,12
CorredorLamp,198,2594,12
CorredorLamp,2509,2594,12
CorredorLamp,8779,9691,12
CorredorLamp,10634,10640,12
CorredorLamp,10871,11808,12
CorredorLamp,18859,18886,12
CorredorLamp,79978,80088,12
CorredorLamp,83478,83783,12
CorredorLamp,3477,3518,13
CorredorLamp,6384,6936,13
CorredorLamp,7668,7732,13
CorredorLamp,77029,77118,13
CorredorLamp,77031,77118,13
CorredorLamp,82681,83304,13
CorredorLamp,25305,26384,14
CorredorLamp,26536,28171,14
CorredorLamp,29299,29308,14
CorredorLamp,84219,85560,14
CorredorLamp,84221,85560,14
CorredorLamp,85564,86391,14
CorredorLamp,5824,6943,15
CorredorLamp,77174,77217,15
CorredorLamp,77177,77217,15
CorredorLamp,80936,81162,15
CorredorLamp,9843,12483,16
CorredorLamp,16016,16024,16
CorredorLamp,16018,16024,16
CorredorLamp,16025,16142,16
CorredorLamp,76734,79364,16
CorredorLamp,82580,83059,16
CorredorLamp,83375,85226,16
CorredorLamp,85251,86262,16
CorredorLamp,2737,2895,17
CorredorLamp,3494,3576,17
CorredorLamp,5932,6847,17
CorredorLamp,6894,11159,17
CorredorLamp,15326,15587,17
CorredorLamp,15328,15587,17
CorredorLamp,49719,49878,17
CorredorLamp,2542,2918,18
CorredorLamp,7443,9607,18
CorredorLamp,10722,10995,18
CorredorLamp,12403,12465,18
CorredorLamp,12405,12465,18
CorredorLamp,12780,12787,18
CorredorLamp,12890,15333,18
CorredorLamp,12892,15333,18
CorredorLamp,24146,24487,18
CorredorLamp,31043,31150,18
CorredorLamp,83329,84616,18
CorredorLamp,6834,7140,19
CorredorLamp,6836,7140,19
CorredorLamp,10408,10711,19
CorredorLamp,14357,15499,19
CorredorLamp,74630,78628,19
CorredorLamp,82727,83830,19
CorredorLamp,3881,5916,20
CorredorLamp,17972,18010,20
CorredorLamp,80525,81789,20
CorredorLamp,83370,85853,20
CorredorLamp,2356,2359,21
CorredorLamp,3258,4258,21
CorredorLamp,6548,7617,21
CorredorLamp,10324,13588,21
CorredorLamp,16513,18486,21
CorredorLamp,18937,19320,21
CorredorLamp,20518,20553,21
CorredorLamp,26749,27021,21
CorredorLamp,72235,81142,21
CorredorLamp,82211,85688,21
CorredorLamp,2389,4530,22
CorredorLamp,2391,4530,22
CorredorLamp,5747,5898,22
CorredorLamp,7293,11811,22
CorredorLamp,11812,12162,22
CorredorLamp,17141,17274,22
CorredorLamp,1691,1870,23
CorredorLamp,2146,2647,23
CorredorLamp,5764,10125,23
CorredorLamp,10472,13795,23
CorredorLamp,15683,15859,23
CorredorLamp,47286,47733,23
CorredorLamp,82464,82699,23
CorredorLamp,83795,86176,23
CorredorLamp,517,2409,24
CorredorLamp,5742,6223,24
CorredorLamp,7330,8826,24
CorredorLamp,8830,9672,24
CorredorLamp,19713,19981,24
CorredorLamp,77739,78688,24
CorredorLamp,2550,11779,25
CorredorLamp,13705,13722,25
CorredorLamp,23801,23811,25
CorredorLamp,78108,79091,25
CorredorLamp,82455,82878,25
CorredorLamp,83500,84285,25
CorredorLamp,3069,3282,26
CorredorLamp,6123,6623,26
CorredorLamp,6756,12991,26
CorredorLamp,12992,13002,26
CorredorLamp,13594,13816,26
CorredorLamp,76859,76888,26
CorredorLamp,79706,80117,26
CorredorLamp,3530,8923,27
CorredorLamp,10101,10630,27
CorredorLamp,13532,13562,27
CorredorLamp,17852,18516,27
CorredorLamp,26190,26202,27
CorredorLamp,51671,51676,27
CorredorLamp,9698,10156,28
CorredorLamp,7268,7402,29
CorredorLamp,7736,8027,29
CorredorLamp,12359,15775,29
CorredorLamp,17162,17345,29
CorredorLamp,17165,17345,29
CorredorLamp,80194,83319,29
CorredorLamp,83430,83505,29
CorredorLamp,84352,84967,29
CorredorLamp,1697,4394,30
CorredorLamp,5543,5956,30
CorredorLamp,6894,6902,30
CorredorLamp,8170,8331,30
CorredorLamp,13765,13805,30
CorredorLamp,14478,14513,30
CorredorLamp,82622,84442,30
CorredorLamp,2393,2549,1
CorredorLamp,5009,5364,1
CorredorLamp,6604,8759,1
CorredorLamp,8764,8799,1
CorredorLamp,15578,15752,1
CorredorLamp,78509,78774,1
CorredorLamp,11942,11971,2
CorredorLamp,79619,79650,2
CorredorLamp,300,1201,3
CorredorLamp,8315,8412,3
CorredorLamp,9501,9547,3
CorredorLamp,81491,81524,3
CorredorLamp,83008,83659,3
CorredorLamp,1822,2762,4
CorredorLamp,3977,4253,4
CorredorLamp,9060,12219,4
CorredorLamp,14434,14596,4
CorredorLamp,14902,15182,4
CorredorLamp,78047,83967,4
CorredorLamp,1809,1900,5
CorredorLamp,2516,2730,5
CorredorLamp,3115,3134,5
CorredorLamp,3118,3134,5
CorredorLamp,6032,6575,5
CorredorLamp,9267,14728,5
CorredorLamp,16447,16574,5
CorredorLamp,61601,62807,5
CorredorLamp,63229,63232,5
CorredorLamp,9477,11688,6
CorredorLamp,38854,39749,6
CorredorLamp,47379,48340,6
CorredorLamp,10983,12214,7
CorredorLamp,10986,12214,7
CorredorLamp,10989,12214,7
CorredorLamp,12480,12698,7
CorredorLamp,12715,12815,7
CorredorLamp,42645,42678,7
CorredorLamp,42749,42797,7
CorredorLamp,50124,50177,7
CorredorLamp,50181,51175,7
CorredorLamp,63695,64039,7
CorredorLamp,65029,65068,7
CorredorLamp,74646,75021,7
CorredorLamp,80345,82607,7
CorredorLamp,84064,84364,7
CorredorLamp,7044,13426,8
CorredorLamp,19420,22718,8
CorredorLamp,2759,7145,9
CorredorLamp,25308,25551,9
CorredorLamp,20984,21425,11
CorredorLamp,21335,27370,13
CorredorLamp,9554,15080,15
CorredorLamp,16843,17116,15
CorredorLamp,23294,23342,15
CorredorLamp,23296,23342,15
CorredorLamp,23443,23604,15
CorredorLamp,4078,6035,16
CorredorLamp,23844,24041,16
CorredorLamp,23846,24041,16
CorredorLamp,79384,85256,16
CorredorLamp,85669,86078,16
CorredorLamp,1093,2420,17
CorredorLamp,4533,5735,17
CorredorLamp,7293,7294,17
CorredorLamp,15944,16313,17
CorredorLamp,78020,78072,17
CorredorLamp,82363,82934,17
CorredorLamp,84009,84125,17
CorredorLamp,121,84125,17
CorredorLamp,20930,21060,18
CorredorLamp,21394,22043,18
CorredorLamp,27986,28098,18
CorredorLamp,36187,37130,18
CorredorLamp,36189,37130,18
CorredorLamp,80235,80421,18
CorredorLamp,83313,84766,18
CorredorLamp,84791,85385,18
CorredorLamp,85558,86114,18
CorredorLamp,86211,86277,18
CorredorLamp,3821,3836,19
CorredorLamp,3824,3836,19
CorredorLamp,4329,4573,19
CorredorLamp,8594,11161,19
CorredorLamp,11809,12261,19
CorredorLamp,23535,23750,19
CorredorLamp,71899,72837,19
CorredorLamp,20884,21169,20
CorredorLamp,22856,23521,20
CorredorLamp,61116,68420,20
CorredorLamp,68919,68925,20
CorredorLamp,69019,69165,20
CorredorLamp,72322,72944,20
CorredorLamp,72636,72944,20
CorredorLamp,73012,73328,20
CorredorLamp,77894,78503,20
CorredorLamp,78731,79345,20
CorredorLamp,79421,80028,20
CorredorLamp,525,796,21
CorredorLamp,2135,2239,21
CorredorLamp,8228,8838,21
CorredorLamp,11097,11712,21
CorredorLamp,12110,12721,21
CorredorLamp,58888,59421,21
CorredorLamp,82328,82943,21
CorredorLamp,83418,83538,21
CorredorLamp,83619,84234,21
CorredorLamp,86226,86271,21
CorredorLamp,342,817,22
CorredorLamp,3340,3950,22
CorredorLamp,4538,4651,22
CorredorLamp,11455,11785,22
CorredorLamp,12831,13151,22
CorredorLamp,79221,79829,22
CorredorLamp,81496,82113,22
CorredorLamp,82236,82859,22
CorredorLamp,84224,84838,22
CorredorLamp,85000,85123,22
CorredorLamp,6319,6930,23
CorredorLamp,8619,8685,23
CorredorLamp,15315,15931,23
CorredorLamp,18116,18379,23
CorredorLamp,76067,76269,23
CorredorLamp,77476,78678,23
CorredorLamp,78623,78678,23
CorredorLamp,85434,86047,23
CorredorLamp,86169,86211,23
CorredorLamp,776,1069,24
CorredorLamp,4611,4908,24
CorredorLamp,15305,15917,24
CorredorLamp,18289,18487,24
CorredorLamp,81129,81744,24
CorredorLamp,1590,2204,25
CorredorLamp,3684,4237,25
CorredorLamp,12716,13333,25
CorredorLamp,13342,13955,25
CorredorLamp,16456,16601,25
CorredorLamp,24628,25043,25
CorredorLamp,77086,77102,25
CorredorLamp,80731,81340,25
CorredorLamp,84118,84126,25
CorredorLamp,1079,1691,26
CorredorLamp,29065,29175,26
CorredorLamp,72531,72766,26
CorredorLamp,8116,8629,27
CorredorLamp,8754,9372,27
CorredorLamp,49634,49721,27
CorredorLamp,336,949,28
CorredorLamp,3219,6266,28
CorredorLamp,4113,6266,28
CorredorLamp,12428,12587,28
CorredorLamp,13828,14209,28
CorredorLamp,14220,14238,28
CorredorLamp,14242,14538,28
